src,dst
4123,2252
1230,2607
7982,2171
9464,2524
5522,2276
1560,2180
10389,2948
1886,2888
5614,2432
10151,2242
10942,2200
4977,2677
8753,2997
9164,2661
1526,2043
10212,2183
1869,2799
8467,2947
4450,2147
2428,2571
2876,2588
4654,2863
9742,2905
2905,2726
9161,2279
10321,2256
5951,2958
8079,2686
3545,2491
1191,2666
8294,2646
6361,2268
2741,2024
7940,2205
6913,2086
7405,2672
10999,2511
1391,2059
2181,2411
2149,2175
4887,2351
10841,2030
10036,2928
3853,2318
2332,2973
2045,2969
3872,2564
9384,2492
4392,2313
9884,2117
9331,2958
9368,2799
7176,2051
4664,2767
10970,2686
3959,2476
10134,2004
10020,2455
3235,2290
9054,2846
7430,2401
8558,2435
7945,2460
3595,2581
1992,2339
2755,2570
8313,2371
2511,2850
8216,2703
1002,2856
9247,2123
6347,2452
3652,2737
7200,2730
9231,2695
6001,2919
6324,2002
7479,2459
1435,2508
5591,2454
1304,2221
10299,2873
8654,2189
10234,2861
2999,2936
2570,2075
3513,2281
8498,2928
7831,2064
1979,2936
7151,2164
9540,2788
5253,2975
8729,2351
9143,2480
7474,2846
5039,2498
2679,2803
4550,2591
1090,2445
5866,2118
4214,2503
8956,2056
6533,2726
8217,2467
4321,2495
4989,2507
1946,2121
6249,2488
10221,2924
2100,2315
10541,2347
9494,2060
4663,2800
5235,2999
1927,2405
6976,2962
7716,2303
10521,2475
2665,2744
10977,2668
3338,2234
3193,2089
4701,2215
3275,2552
4912,2400
3691,2304
3255,2264
4973,2183
4498,2608
8868,2548
1915,2721
1912,2779
6664,2449
2785,2236
7341,2179
10432,2863
9426,2392
10557,2148
7301,2046
7536,2780
5526,2710
9750,2459
8807,2333
7584,2549
7448,2462
9803,2325
7854,2747
10896,2814
7560,2255
3247,2766
6950,2831
8502,2060
3258,2457
5753,2607
5294,2864
3573,2120
7601,2717
10327,2058
4215,2040
6747,2904
7847,2172
7694,2908
1902,2695
7863,2338
6869,2319
10021,2959
5255,2168
1055,2711
7797,2131
10282,2452
6490,2495
3430,2253
9842,2964
9473,2101
6056,2918
8441,2835
1042,2972
10967,2312
10966,2656
1126,2372
7392,2121
9703,2294
5806,2143
4748,2618
6013,2655
7643,2081
1862,2798
9290,2535
8371,2718
6451,2716
10345,2166
8411,2013
4831,2193
2889,2244
3263,2054
10688,2426
5238,2726
5679,2893
7045,2254
7620,2370
1183,2276
8910,2319
3231,2689
10491,2787
9101,2410
7739,2114
10936,2854
10538,2058
6804,2771
7785,2176
7496,2206
1538,2150
6588,2720
1710,2997
7196,2684
8803,2355
3941,2019
9182,2198
3865,2025
9194,2432
5591,2569
9911,2670
2687,2220
10363,2488
1693,2157
4552,2183
2550,2222
7968,2889
9900,2839
2933,2690
4097,2256
6493,2933
4747,2833
9759,2744
3959,2473
5161,2631
2616,2544
3309,2720
4622,2900
3793,2972
9724,2096
10974,2727
8777,2291
9194,2923
7998,2736
9135,2642
8086,2467
1065,2690
9775,2602
1824,2408
1777,2024
2934,2901
6210,2105
5892,2767
3148,2051
8165,2273
3134,2363
4375,2793
8064,2921
9601,2026
8304,2435
1028,2079
5215,2771
1755,2756
1909,2890
10166,2845
5084,2405
8478,2928
8983,2358
8986,2887
4254,2938
2785,2800
5221,2409
5645,2381
10376,2672
5479,2867
10545,2727
4543,2154
1897,2561
5560,2615
6382,2699
2170,2355
3733,2709
8613,2048
7362,2357
3456,2000
3918,2652
2280,2386
8568,2479
5074,2202
3342,2216
8997,2380
4310,2769
10810,2520
8910,2516
7189,2767
10268,2810
2881,2833
8825,2415
10539,2728
6961,2744
7030,2886
1134,2642
6477,2582
2871,2603
8783,2842
8826,2397
8139,2610
9404,2155
8786,2341
4426,2781
9712,2075
9133,2156
9406,2307
3854,2302
4309,2776
8810,2148
8640,2016
5508,2784
6926,2367
1885,2382
10966,2904
7242,2050
6197,2859
8149,2503
2848,2477
4867,2646
9027,2328
6178,2136
6304,2721
1434,2843
1905,2831
7536,2124
6023,2276
2599,2652
2811,2884
10827,2877
7085,2383
5260,2620
1614,2887
8216,2115
10718,2684
6096,2937
4957,2905
3057,2738
6406,2303
9423,2575
3089,2663
5408,2458
4647,2026
2963,2582
10048,2108
9098,2013
10940,2979
10219,2141
7427,2155
9566,2225
6755,2072
10615,2946
5298,2474
8589,2083
8368,2226
2625,2858
9579,2285
3133,2484
8486,2173
7201,2915
6705,2511
6019,2277
10102,2743
7755,2058
8729,2886
8115,2174
9832,2030
9020,2454
4954,2316
9238,2262
8750,2873
8409,2348
5289,2846
2286,2064
3306,2139
10397,2272
5089,2349
4796,2645
2245,2356
3022,2200
5439,2305
4938,2465
9166,2674
10806,2808
8435,2250
3547,2130
2296,2118
5737,2133
5738,2696
7174,2463
5692,2109
4642,2446
10966,2819
2138,2511
1086,2791
3121,2968
7244,2815
6744,2300
8873,2859
7421,2761
8801,2557
10992,2634
5192,2285
8076,2608
1108,2590
7636,2625
2565,2296
4992,2358
10852,2724
1326,2152
7993,2256
6278,2071
3031,2054
7391,2478
5405,2214
4819,2864
8898,2342
5929,2378
4724,2048
6905,2061
4541,2809
1747,2284
4579,2966
3656,2643
3117,2133
9751,2504
9741,2425
5991,2391
8423,2624
9546,2210
9624,2321
10470,2440
4750,2481
6621,2698
5861,2969
3209,2484
10849,2088
8507,2157
5776,2499
5207,2305
8856,2546
1059,2984
8387,2128
7416,2819
6595,2175
10019,2072
2295,2598
6633,2944
7328,2290
8264,2192
9182,2120
5210,2283
6087,2025
6882,2072
10601,2701
7446,2252
2808,2307
4898,2739
10157,2488
5751,2449
2944,2254
3534,2183
10279,2428
10930,2943
7667,2337
2363,2953
1422,2054
7867,2470
7463,2899
9859,2049
3370,2722
2765,2024
2832,2366
4815,2674
8724,2772
1220,2715
7725,2722
4801,2679
5396,2786
3168,2732
9370,2168
6957,2322
9323,2959
6775,2570
6188,2908
6975,2772
9243,2776
2606,2984
1093,2038
9266,2133
3312,2551
7318,2204
7129,2306
6617,2207
6348,2269
8595,2665
7143,2003
9580,2482
1349,2975
10008,2220
7407,2781
3381,2364
1097,2469
2968,2590
5012,2815
6202,2105
4133,2718
6123,2828
9156,2574
8867,2296
6452,2702
5684,2843
4495,2318
5701,2484
3654,2059
3450,2475
9617,2266
2569,2465
4905,2483
10949,2906
6186,2911
9301,2208
3424,2764
5938,2863
3563,2941
5533,2557
5455,2668
6205,2540
6232,2102
1928,2744
10285,2257
4538,2439
1309,2623
1326,2778
1328,2133
1454,2243
5176,2229
9218,2004
10839,2116
9133,2765
2631,2901
7541,2605
7833,2235
4577,2000
6083,2711
5832,2559
2675,2569
2073,2569
7418,2995
10024,2370
5617,2839
4410,2790
3655,2067
2266,2441
1898,2797
7499,2384
8390,2705
1729,2144
8617,2799
3240,2427
8650,2331
6981,2754
3841,2612
2694,2851
2597,2112
10564,2796
4483,2990
7186,2550
1562,2502
3063,2541
2223,2441
5842,2996
2242,2967
1288,2773
2417,2847
9776,2470
6151,2690
10744,2473
2992,2382
9502,2706
7854,2627
8711,2608
8337,2307
7008,2063
4594,2120
9947,2034
5401,2688
5086,2171
3963,2409
2360,2041
7360,2810
8400,2206
4800,2638
7893,2473
10200,2133
4012,2153
9606,2084
10462,2532
10725,2035
8068,2577
7062,2406
3018,2399
10891,2736
10003,2238
10498,2736
9430,2965
1888,2243
9735,2922
10908,2891
1240,2154
8076,2213
7040,2852
10850,2561
4044,2539
4027,2775
1648,2845
1023,2140
5695,2111
9852,2628
3705,2029
10099,2356
2692,2643
3791,2314
6095,2520
4277,2986
10624,2975
8103,2994
8738,2383
4432,2839
8689,2192
8822,2615
6761,2546
5672,2591
8242,2157
8611,2440
4427,2217
5247,2925
4110,2261
5775,2591
9476,2633
10686,2496
9849,2610
4544,2295
2331,2767
10368,2538
1680,2365
3592,2324
8049,2578
5996,2527
1322,2416
2407,2797
5870,2535
9644,2169
8681,2397
7134,2386
9464,2538
8213,2496
2729,2838
5374,2513
3485,2816
7769,2033
4793,2013
7634,2893
2088,2845
7050,2746
5540,2292
3132,2313
5369,2834
9367,2766
1513,2949
8967,2874
6144,2406
7735,2909
6091,2217
6467,2199
3115,2220
4453,2277
9129,2094
10149,2647
1693,2061
5774,2007
2874,2191
8618,2992
4848,2716
9633,2689
10794,2130
7402,2656
7378,2595
10819,2422
5959,2162
5070,2628
1720,2644
4563,2330
5886,2910
4073,2837
9675,2384
2185,2593
6927,2110
7721,2208
2545,2734
6732,2633
8707,2999
5192,2806
8151,2927
10938,2772
1964,2644
3773,2236
5138,2472
5090,2745
4845,2063
7487,2090
1123,2165
7249,2773
8787,2057
3672,2109
5067,2854
9607,2867
9566,2180
7485,2337
5754,2075
10412,2013
9171,2028
2994,2711
4499,2993
4711,2910
4954,2686
6684,2800
4321,2882
6233,2093
7339,2031
6272,2477
6020,2685
1262,2572
2877,2646
4708,2929
4661,2179
10981,2435
1468,2163
1428,2616
3754,2524
9677,2854
1581,2441
2675,2553
6271,2510
6005,2289
3254,2005
5568,2717
6025,2696
6863,2997
8538,2514
2731,2136
3892,2278
2154,2199
10458,2316
8666,2335
9598,2419
3652,2324
7504,2350
10933,2573
10320,2814
9780,2434
9150,2341
10150,2507
6509,2410
6575,2048
6079,2214
9288,2326
10017,2021
1904,2816
9118,2450
5742,2330
9798,2617
6107,2689
7931,2597
8989,2702
6093,2024
1155,2756
1285,2944
7582,2899
6999,2961
3990,2778
6649,2112
2502,2612
6010,2085
4702,2588
6563,2680
1378,2117
3564,2041
4652,2735
3699,2882
10361,2938
1137,2078
5463,2285
5005,2833
2286,2740
8763,2596
9815,2048
5336,2557
3522,2352
10353,2265
7007,2441
1427,2260
5984,2987
5948,2244
4531,2677
9010,2447
8990,2488
9383,2619
6368,2449
5290,2360
5033,2719
10207,2756
1968,2830
9563,2666
5822,2523
5173,2764
2189,2104
2313,2271
2389,2532
6415,2503
8868,2187
3885,2891
4739,2918
4213,2448
5024,2071
10354,2207
5703,2768
1029,2084
3051,2114
5754,2353
5572,2465
4307,2860
5789,2817
5661,2040
4924,2542
8077,2022
7181,2069
6669,2770
4544,2699
9971,2563
8688,2360
6951,2539
5401,2965
7988,2495
10157,2838
2022,2708
3231,2369
3503,2894
4408,2737
6856,2157
9105,2041
7535,2763
8425,2381
6036,2977
8727,2023
2894,2449
6884,2163
1135,2242
2963,2150
1333,2774
9043,2344
9064,2669
5400,2351
1082,2021
6015,2898
3607,2473
5934,2379
9333,2522
1676,2836
8841,2262
2252,2232
8934,2024
9543,2363
5774,2590
10144,2590
6799,2672
9689,2194
6962,2618
3974,2782
9082,2053
9092,2923
6837,2231
3702,2181
9957,2464
7580,2443
7543,2577
4407,2016
1441,2230
1530,2791
9217,2776
5999,2766
5265,2647
6411,2694
9840,2461
7650,2358
8887,2554
6316,2792
7260,2376
5403,2445
5738,2003
8961,2884
2560,2766
10373,2225
4905,2990
3560,2296
7331,2011
4841,2026
9473,2557
5960,2294
1417,2332
2600,2014
2359,2863
4360,2241
9951,2207
5732,2708
6349,2483
6348,2384
8255,2777
2221,2400
5328,2265
2886,2156
4015,2404
8680,2470
5673,2112
1841,2856
8555,2388
7034,2401
10991,2983
1565,2193
7703,2635
6248,2873
5725,2180
7212,2189
3241,2226
3903,2398
6525,2603
7610,2298
1203,2559
8118,2284
8157,2183
7581,2843
5656,2638
8844,2883
9606,2250
3059,2187
8068,2646
5713,2142
5031,2387
4988,2197
8484,2030
9841,2953
8488,2892
10685,2323
9720,2687
5070,2754
1392,2569
2077,2655
5071,2791
5272,2513
3556,2441
4324,2656
4726,2355
3522,2678
4795,2916
1291,2563
6446,2254
6783,2853
10256,2279
10906,2203
8866,2238
8518,2270
9337,2538
6861,2530
8997,2687
10211,2618
7531,2704
1383,2641
2856,2544
1789,2058
5010,2779
5358,2436
2134,2310
1397,2545
4358,2200
5980,2404
1463,2589
7866,2194
3615,2840
2803,2032
4717,2984
1045,2659
3734,2394
1073,2795
9217,2602
9727,2504
7670,2596
6672,2807
6106,2304
6993,2247
4909,2895
8029,2001
6187,2536
5585,2022
10994,2511
10398,2770
3199,2193
1782,2436
2561,2070
2792,2972
7720,2906
7039,2369
6204,2483
10201,2069
8615,2979
7560,2756
8161,2907
3616,2468
3918,2209
7861,2326
10229,2226
3923,2710
4785,2016
4354,2520
10282,2465
10634,2566
4137,2031
1289,2703
8429,2120
8235,2078
6909,2424
4778,2533
10648,2530
9580,2262
5520,2895
5652,2042
1405,2725
4740,2792
8211,2040
4320,2206
2558,2467
8737,2266
1019,2632
4498,2897
3030,2579
1146,2445
8439,2318
6529,2583
6060,2579
5503,2586
5958,2527
5785,2515
5440,2379
10796,2067
7870,2285
7052,2865
10031,2824
5709,2416
8127,2678
10253,2724
5445,2504
9894,2135
8465,2114
6229,2606
3663,2176
3361,2071
3045,2493
6175,2514
1409,2046
6780,2130
3337,2678
5930,2818
5982,2423
3186,2431
3526,2227
1292,2815
9009,2680
6849,2614
4996,2294
4771,2752
3544,2086
10478,2056
10077,2090
10500,2580
8079,2701
8535,2213
8679,2609
1199,2190
5601,2174
9479,2427
3101,2531
1778,2212
1613,2443
4856,2664
6884,2680
4048,2809
3319,2968
5446,2688
8869,2577
5773,2144
10870,2133
5340,2788
3327,2966
9432,2856
1038,2704
8369,2553
10631,2112
8957,2426
5449,2520
8467,2038
3791,2747
1498,2872
1040,2125
6220,2044
10072,2914
4783,2576
8148,2783
3315,2138
4597,2566
10764,2813
9895,2313
5442,2771
2493,2479
8681,2747
1745,2923
3572,2102
10459,2493
3470,2690
8384,2074
1492,2022
7055,2230
9268,2622
3629,2164
8557,2541
9861,2182
4007,2500
8847,2460
7914,2143
8586,2030
9627,2100
8850,2049
6289,2168
6728,2735
8112,2744
1636,2618
7882,2129
6125,2747
2975,2545
6747,2999
9482,2047
2493,2940
4495,2025
7785,2582
6306,2554
1202,2353
10622,2757
4146,2724
10996,2876
2485,2861
2340,2134
3982,2860
8792,2875
1723,2766
3674,2183
7723,2120
3987,2206
2024,2836
2526,2665
3045,2548
3154,2476
6346,2587
7441,2773
8805,2844
2727,2434
9388,2217
8401,2566
5457,2058
1194,2311
1934,2289
3961,2088
4557,2836
6509,2620
4269,2350
1445,2333
1466,2918
1897,2594
8464,2426
6886,2088
8311,2032
5756,2512
3301,2661
1589,2680
1006,2645
8285,2553
9718,2509
6581,2850
9311,2192
6449,2478
9629,2267
6754,2468
10741,2406
3179,2133
4607,2337
5284,2584
7074,2426
9255,2859
3353,2428
9066,2280
9307,2530
10653,2866
8244,2711
3554,2348
2063,2962
7451,2946
5261,2910
5035,2654
2551,2086
8498,2862
10202,2404
9728,2480
5741,2071
4713,2965
4593,2147
1498,2407
9236,2099
10022,2771
6354,2009
7038,2213
8272,2662
9409,2070
7284,2067
5337,2892
6843,2922
3934,2996
8133,2401
7738,2863
4315,2882
1730,2810
10989,2426
8426,2813
6793,2059
7527,2986
3612,2482
3844,2093
9320,2912
6619,2645
5117,2127
5426,2495
9692,2607
7223,2163
7545,2083
2583,2361
6279,2643
7881,2018
7468,2527
9113,2242
8523,2131
1317,2069
5971,2525
5394,2244
8647,2011
8466,2163
7148,2069
8762,2319
5874,2701
5994,2911
2570,2520
8730,2000
7430,2340
7359,2764
8093,2299
10778,2299
2037,2996
6412,2629
6168,2374
4473,2489
7414,2550
10055,2110
8959,2625
4911,2242
8093,2396
10420,2501
3360,2829
5317,2255
1225,2768
5633,2613
3644,2323
4100,2771
8042,2903
2839,2845
6619,2837
5857,2483
9922,2314
1548,2468
4245,2783
1011,2586
7718,2925
8790,2374
7376,2754
1337,2227
1252,2161
3409,2850
6745,2850
5410,2269
2309,2054
10290,2274
6595,2899
3471,2747
6928,2908
10521,2915
5308,2674
8571,2020
7435,2150
9257,2757
8102,2591
4118,2282
4724,2945
10377,2162
2859,2014
7094,2162
6543,2279
3523,2855
6890,2135
9538,2033
5861,2808
8208,2112
8128,2257
1729,2546
6815,2981
1149,2190
1310,2620
10753,2769
5590,2325
5467,2242
9513,2738
4228,2338
9159,2485
4219,2159
2106,2555
4628,2919
9853,2742
6132,2447
1143,2940
7313,2739
10080,2962
1759,2423
10552,2362
10012,2634
10927,2047
9593,2914
5182,2325
3486,2516
4294,2745
4593,2796
2901,2123
10075,2983
7441,2239
6052,2446
8142,2610
8824,2980
5409,2849
9837,2257
6567,2217
1045,2599
5729,2994
6620,2238
2139,2003
4375,2743
3124,2948
1134,2818
8033,2992
3232,2618
2368,2480
4318,2802
7889,2685
8269,2442
6255,2996
1098,2163
1192,2182
8442,2057
8099,2816
5821,2817
10491,2365
4439,2205
7038,2752
1585,2133
10202,2402
7463,2939
4471,2113
4042,2338
9968,2801
2292,2307
7516,2075
1470,2247
1810,2153
3763,2630
2117,2808
9643,2447
8556,2535
7447,2877
9411,2906
2014,2384
1148,2706
10168,2650
4653,2091
6505,2386
6226,2497
9181,2854
5406,2324
7669,2812
3663,2890
8252,2690
9940,2543
4488,2003
10919,2815
8274,2481
8530,2608
2429,2067
4910,2182
9011,2606
2572,2824
9198,2421
8576,2736
6230,2640
4929,2113
1771,2250
9868,2399
7774,2748
2986,2572
2890,2995
8269,2264
6070,2394
2648,2667
8023,2437
9152,2509
3790,2109
8070,2749
10259,2524
8721,2109
4104,2562
3394,2325
8195,2784
7387,2650
7595,2669
10344,2753
10472,2074
8857,2900
1370,2110
7070,2441
4180,2651
4194,2852
10594,2723
8141,2607
8032,2287
8106,2691
10780,2100
3454,2413
2890,2344
8359,2201
10719,2210
1358,2311
3356,2211
4509,2025
1410,2189
9340,2103
3545,2230
3985,2595
9655,2981
10232,2302
10325,2408
2038,2990
4259,2875
10531,2226
8714,2312
2093,2156
1904,2794
3533,2986
1806,2674
8987,2985
3004,2356
7313,2664
3947,2947
3617,2043
10588,2408
6704,2495
9661,2584
9643,2987
9963,2281
3659,2305
3519,2343
10992,2433
7734,2374
10266,2655
9933,2113
3403,2340
8083,2805
4770,2098
8576,2449
8196,2881
6435,2680
5232,2416
2136,2331
3953,2056
6278,2128
1570,2133
9766,2163
3521,2158
5716,2058
2333,2059
4919,2863
1062,2262
2207,2244
8982,2696
8769,2048
7318,2011
6140,2611
8771,2162
2786,2311
7282,2097
6219,2692
10198,2092
6114,2004
2901,2335
8176,2312
5711,2621
5372,2708
9257,2172
4972,2174
2413,2354
8913,2851
5903,2515
1560,2472
3527,2267
9986,2123
4117,2302
3236,2767
6332,2671
2934,2754
7626,2795
10481,2192
10523,2831
7949,2374
3594,2989
2170,2810
4241,2650
4008,2934
3975,2544
10649,2405
3847,2203
1879,2934
5284,2235
1021,2246
10089,2400
6754,2463
4506,2321
10671,2361
4112,2025
6364,2712
6868,2725
7490,2663
1568,2157
5341,2920
6946,2741
7949,2353
1158,2084
3637,2150
5183,2983
4903,2900
8604,2769
7879,2104
10726,2334
6850,2863
1024,2625
2904,2096
3128,2338
10264,2644
1940,2924
1221,2693
1024,2007
7530,2986
6220,2074
5952,2943
5797,2562
7656,2245
2987,2576
6493,2460
1739,2041
10324,2161
7319,2074
5941,2023
10161,2743
6342,2785
8232,2411
5474,2443
2530,2640
9756,2034
3149,2272
7542,2963
5224,2291
6617,2809
4030,2071
2661,2292
5420,2741
7084,2377
3169,2566
6492,2750
7048,2614
8326,2714
4978,2720
10985,2429
1226,2325
1172,2240
8459,2099
10475,2990
6098,2245
8818,2766
4272,2459
3650,2266
8383,2251
4416,2310
10044,2564
6863,2521
9770,2847
4085,2624
7138,2183
3784,2740
3459,2150
10401,2096
2792,2994
4359,2556
8056,2320
2307,2157
3215,2049
10262,2754
2529,2855
10369,2799
3755,2186
7544,2668
10556,2257
10080,2796
3372,2027
9675,2871
9532,2446
9000,2561
1779,2875
2159,2514
7182,2560
1241,2213
6092,2129
8406,2671
1487,2500
1230,2003
5101,2888
10878,2831
8372,2430
1791,2076
8022,2855
8724,2174
6531,2917
4277,2647
4010,2520
6430,2418
3175,2807
5316,2937
6399,2511
6757,2918
9434,2362
7340,2764
4431,2268
4236,2306
10309,2597
7165,2664
7645,2624
1676,2207
4643,2999
9685,2171
1725,2338
7598,2911
3064,2226
2390,2918
10099,2908
10203,2317
6909,2076
2430,2934
10190,2169
9164,2666
7318,2119
10503,2684
7621,2887
9779,2167
5576,2958
7310,2698
2151,2643
6671,2298
6896,2839
9087,2749
6649,2328
1684,2713
3610,2616
10378,2139
6764,2017
7115,2020
2289,2098
10545,2403
7457,2821
10081,2021
1954,2667
1484,2354
3153,2245
2477,2834
9938,2276
2877,2343
8995,2407
6025,2364
